,mda8,site_name,date,lat,long,ndvi,elev,dist2road,road_length,tmax,rhmax,pmax,apr_dummy,may_dummy,jun_dummy,jul_dummy,aug_dummy,sep_dummy,oct_dummy,yr_2018_dummy,yr_2019_dummy,yr_2020_dummy,yr_2021_dummy,yr_2022_dummy
136,39.61335714,Welby,Jun.2020,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,304.4932226,58.7910773,1.070456184,0,0,1,0,0,0,0,0,0,1,0,0
137,46.22943333,Aurora East,Jul.2020,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,304.9456522,64.7219605,1.367401443,0,0,0,1,0,0,0,0,0,1,0,0
138,45.94503226,Boulder Reservoir,Jul.2020,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,305.5520489,65.33676644,0.473691919,0,0,0,1,0,0,0,0,0,1,0,0
139,42.28003448,Denver - Camp,Jul.2020,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,306.2606793,60.60201265,0.496401107,0,0,0,1,0,0,0,0,0,1,0,0
140,48.25003571,Highland Reservoir,Jul.2020,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,304.736485,61.30877882,0.428920755,0,0,0,1,0,0,0,0,0,1,0,0
141,43.56993333,La Casa,Jul.2020,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,306.2606793,60.60201265,0.496401107,0,0,0,1,0,0,0,0,0,1,0,0
142,50.15206452,National Renewable Energy Labs - Nrel,Jul.2020,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,303.6204629,61.16366556,0.780115041,0,0,0,1,0,0,0,0,0,1,0,0
143,49.97158065,Rocky Flats-N,Jul.2020,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,304.7203587,59.58005891,0.397026252,0,0,0,1,0,0,0,0,0,1,0,0
144,41.98826667,Welby,Jul.2020,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,306.3134168,62.66090416,0.667382324,0,0,0,1,0,0,0,0,0,1,0,0
145,52.2922,Aurora East,Aug.2020,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,305.6648441,61.09889062,0.57940385,0,0,0,0,1,0,0,0,0,1,0,0
146,51.04083333,Boulder Reservoir,Aug.2020,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,306.2456636,61.7318108,0.338754255,0,0,0,0,1,0,0,0,0,1,0,0
147,47.25842857,Denver - Camp,Aug.2020,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,306.8684162,58.43931524,0.273044774,0,0,0,0,1,0,0,0,0,1,0,0
148,55.74383871,Highland Reservoir,Aug.2020,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,305.437533,57.22739306,0.281313868,0,0,0,0,1,0,0,0,0,1,0,0
149,47.04741935,La Casa,Aug.2020,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,306.8684162,58.43931524,0.273044774,0,0,0,0,1,0,0,0,0,1,0,0
150,60.53578571,National Renewable Energy Labs - Nrel,Aug.2020,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,304.6414533,58.15525317,0.212368475,0,0,0,0,1,0,0,0,0,1,0,0
151,58.26564516,Rocky Flats-N,Aug.2020,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,305.3653616,56.66515548,0.359745005,0,0,0,0,1,0,0,0,0,1,0,0
152,46.0626129,Welby,Aug.2020,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,306.9360192,58.71923487,0.349925635,0,0,0,0,1,0,0,0,0,1,0,0
153,42.189,Aurora East,Sep.2020,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,298.6580742,59.36171399,0.693192644,0,0,0,0,0,1,0,0,0,1,0,0
154,39.21788889,Boulder Reservoir,Sep.2020,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,299.6450823,59.13356217,0.680227899,0,0,0,0,0,1,0,0,0,1,0,0
155,33.14123333,Denver - Camp,Sep.2020,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,299.7966298,60.4050309,0.662279617,0,0,0,0,0,1,0,0,0,1,0,0
156,43.147,Highland Reservoir,Sep.2020,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,298.5593545,56.69230011,0.767023995,0,0,0,0,0,1,0,0,0,1,0,0
157,31.83572414,La Casa,Sep.2020,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,299.7966298,60.4050309,0.662279617,0,0,0,0,0,1,0,0,0,1,0,0
158,47.8782069,National Renewable Energy Labs - Nrel,Sep.2020,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,297.8568859,57.08409947,0.71395875,0,0,0,0,0,1,0,0,0,1,0,0
159,50.32755556,Rocky Flats-N,Sep.2020,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,298.4959322,54.36585485,0.830295345,0,0,0,0,0,1,0,0,0,1,0,0
160,32.284,Welby,Sep.2020,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,299.6229565,59.14813473,0.679922415,0,0,0,0,0,1,0,0,0,1,0,0
161,34.69803333,Aurora East,Oct.2020,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,291.219649,62.93169019,0.233113241,0,0,0,0,0,0,1,0,0,1,0,0
162,30.74183871,Boulder Reservoir,Oct.2020,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,290.737054,62.77957891,0.66336631,0,0,0,0,0,0,1,0,0,1,0,0
163,22.77806452,Denver - Camp,Oct.2020,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,291.5924327,64.09753366,0.29103959,0,0,0,0,0,0,1,0,0,1,0,0
164,33.53226667,Highland Reservoir,Oct.2020,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,291.3500455,62.27777699,0.303142946,0,0,0,0,0,0,1,0,0,1,0,0
165,24.35871429,La Casa,Oct.2020,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,291.5924327,64.09753366,0.29103959,0,0,0,0,0,0,1,0,0,1,0,0
166,36.65654839,National Renewable Energy Labs - Nrel,Oct.2020,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,290.6320754,60.93862075,0.373855096,0,0,0,0,0,0,1,0,0,1,0,0
167,37.96890323,Rocky Flats-N,Oct.2020,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,290.3362999,56.61861143,0.417745236,0,0,0,0,0,0,1,0,0,1,0,0
168,23.50786667,Welby,Oct.2020,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,291.172918,63.74067471,0.302093707,0,0,0,0,0,0,1,0,0,1,0,0
169,42.3902,Aurora East,Apr.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,287.6053043,72.27790741,1.553239217,1,0,0,0,0,0,0,0,0,0,1,0
170,41.8032069,Boulder Reservoir,Apr.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,287.8970733,71.44381429,2.191408332,1,0,0,0,0,0,0,0,0,0,1,0
171,31.57518519,Denver - Camp,Apr.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,288.4570681,70.68330387,1.881468634,1,0,0,0,0,0,0,0,0,0,1,0
172,42.0099,Highland Reservoir,Apr.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,287.4697081,72.53897034,2.009049356,1,0,0,0,0,0,0,0,0,0,1,0
173,36.22353333,La Casa,Apr.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,288.4570681,70.68330387,1.881468634,1,0,0,0,0,0,0,0,0,0,1,0
174,44.15883333,National Renewable Energy Labs - Nrel,Apr.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,286.235339,71.35422469,2.073516832,1,0,0,0,0,0,0,0,0,0,1,0
175,45.31766667,Rocky Flats-N,Apr.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,286.8759078,67.53133469,2.292139633,1,0,0,0,0,0,0,0,0,0,1,0
176,36.4197,Welby,Apr.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,288.1786014,71.46569862,1.784231866,1,0,0,0,0,0,0,0,0,0,1,0
177,41.45264516,Aurora East,May.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,292.526219,82.8005065,2.852513696,0,1,0,0,0,0,0,0,0,0,1,0
178,38.93146667,Boulder Reservoir,May.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,293.3127032,84.16808013,4.377890036,0,1,0,0,0,0,0,0,0,0,1,0
179,32.21842857,Denver - Camp,May.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,293.9182999,80.72995506,3.17380696,0,1,0,0,0,0,0,0,0,0,1,0
180,41.55881818,Highland Reservoir,May.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,292.7368032,80.04899329,3.21531197,0,1,0,0,0,0,0,0,0,0,1,0
181,35.36645161,La Casa,May.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,293.9182999,80.72995506,3.17380696,0,1,0,0,0,0,0,0,0,0,1,0
182,42.60148387,National Renewable Energy Labs - Nrel,May.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,291.6263757,79.32416567,3.757439012,0,1,0,0,0,0,0,0,0,0,1,0
183,43.01519355,Rocky Flats-N,May.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,292.2745404,80.33383422,4.288237911,0,1,0,0,0,0,0,0,0,0,1,0
184,35.46214286,Welby,May.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,293.5374761,82.35979462,3.615177267,0,1,0,0,0,0,0,0,0,0,1,0
185,48.53646667,Aurora East,Jun.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,302.1470702,70.2100622,1.352551758,0,0,1,0,0,0,0,0,0,0,1,0
186,47.66076667,Boulder Reservoir,Jun.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,303.0369874,72.19126314,1.548795198,0,0,1,0,0,0,0,0,0,0,1,0
187,42.8138,Denver - Camp,Jun.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,304.1507106,71.55770082,1.097330331,0,0,1,0,0,0,0,0,0,0,1,0
188,51.08033333,Highland Reservoir,Jun.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,302.114231,69.88798806,2.258277114,0,0,1,0,0,0,0,0,0,0,1,0
189,45.82743333,La Casa,Jun.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,304.1507106,71.55770082,1.097330331,0,0,1,0,0,0,0,0,0,0,1,0
190,53.97646667,National Renewable Energy Labs - Nrel,Jun.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,301.1291054,67.02213037,1.814291944,0,0,1,0,0,0,0,0,0,0,1,0
191,53.81376667,Rocky Flats-N,Jun.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,302.1420391,67.11551123,1.611822915,0,0,1,0,0,0,0,0,0,0,1,0
192,43.61619231,Welby,Jun.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,304.0789827,72.63270685,0.829499335,0,0,1,0,0,0,0,0,0,0,1,0
193,57.07353571,Aurora East,Jul.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,304.8422834,73.32011665,2.909027264,0,0,0,1,0,0,0,0,0,0,1,0
194,54.8792,Boulder Reservoir,Jul.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,305.0930255,76.81761349,1.174045543,0,0,0,1,0,0,0,0,0,0,1,0
195,52.45354839,Denver - Camp,Jul.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,306.29362,74.21593774,1.27923656,0,0,0,1,0,0,0,0,0,0,1,0
196,61.86912903,Highland Reservoir,Jul.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,304.1978069,74.95617617,1.449171405,0,0,0,1,0,0,0,0,0,0,1,0
197,53.4017619,La Casa,Jul.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,306.29362,74.21593774,1.27923656,0,0,0,1,0,0,0,0,0,0,1,0
198,62.74196774,National Renewable Energy Labs - Nrel,Jul.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,303.3188107,73.59936205,0.969027513,0,0,0,1,0,0,0,0,0,0,1,0
199,62.18974194,Rocky Flats-N,Jul.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,304.3575456,70.42783779,1.496994621,0,0,0,1,0,0,0,0,0,0,1,0
200,51.35680645,Welby,Jul.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,306.2998565,75.48709138,1.180962852,0,0,0,1,0,0,0,0,0,0,1,0
201,54.3453871,Aurora East,Aug.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,304.1196847,61.87410908,0.822697361,0,0,0,0,1,0,0,0,0,0,1,0
202,51.63948387,Boulder Reservoir,Aug.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,304.2360358,66.47586036,1.403986902,0,0,0,0,1,0,0,0,0,0,1,0
203,47.52255172,Denver - Camp,Aug.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,305.3333025,62.4609265,0.602723597,0,0,0,0,1,0,0,0,0,0,1,0
204,56.07406452,Highland Reservoir,Aug.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,303.8976148,62.68633,1.146114587,0,0,0,0,1,0,0,0,0,0,1,0
205,48.89443333,La Casa,Aug.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,305.3333025,62.4609265,0.602723597,0,0,0,0,1,0,0,0,0,0,1,0
206,57.73803226,National Renewable Energy Labs - Nrel,Aug.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,302.4413623,63.38252511,0.826623886,0,0,0,0,1,0,0,0,0,0,1,0
207,58.84616129,Rocky Flats-N,Aug.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,303.3803603,61.31654327,0.7675768,0,0,0,0,1,0,0,0,0,0,1,0
208,45.39031818,Welby,Aug.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,305.0916187,63.67979207,0.508789688,0,0,0,0,1,0,0,0,0,0,1,0
209,48.65967857,Aurora East,Sep.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,301.7370965,59.91889524,0.438669147,0,0,0,0,0,1,0,0,0,0,1,0
210,46.89257143,Boulder Reservoir,Sep.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,302.0582199,57.91556039,0.245797714,0,0,0,0,0,1,0,0,0,0,1,0
211,38.31756667,Denver - Camp,Sep.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,302.8891635,59.79046364,0.335787292,0,0,0,0,0,1,0,0,0,0,1,0
212,48.4605,Highland Reservoir,Sep.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,301.4097664,56.62853943,0.917463551,0,0,0,0,0,1,0,0,0,0,1,0
213,38.9236,La Casa,Sep.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,302.8891635,59.79046364,0.335787292,0,0,0,0,0,1,0,0,0,0,1,0
214,52.2804,National Renewable Energy Labs - Nrel,Sep.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,300.4275839,56.59196139,0.512031607,0,0,0,0,0,1,0,0,0,0,1,0
215,54.49082759,Rocky Flats-N,Sep.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,301.1509114,52.81480919,0.377018982,0,0,0,0,0,1,0,0,0,0,1,0
216,38.42093333,Welby,Sep.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,302.7264686,59.45877211,0.332338451,0,0,0,0,0,1,0,0,0,0,1,0
217,39.7666129,Aurora East,Oct.2021,4387726.552,536954.6079,0.177523404,1793.14,11202.39,0,293.1006287,61.3391747,0.125638549,0,0,0,0,0,0,1,0,0,0,1,0
218,35.05306452,Boulder Reservoir,Oct.2021,4435551.592,481219.7574,0.246263146,1593.88,544.8,0,293.2222581,61.15469287,0.256255139,0,0,0,0,0,0,1,0,0,0,1,0
219,26.62816129,Denver - Camp,Oct.2021,4400141.744,501060.1503,0.10834083,1609.04,1174.89,0,293.9823135,62.69076118,0.111904839,0,0,0,0,0,0,1,0,0,0,1,0
220,36.65756667,Highland Reservoir,Oct.2021,4379799.569,503676.9207,0.108841315,1746.35,280.62,3251.268031,293.0437881,61.14578457,0.157384002,0,0,0,0,0,0,1,0,0,0,1,0
221,26.23889655,La Casa,Oct.2021,4403283.245,499556.4178,0.296256036,1609.04,413,1231.818499,293.9823135,62.69076118,0.111904839,0,0,0,0,0,0,1,0,0,0,1,0
222,40.21558065,National Renewable Energy Labs - Nrel,Oct.2021,4399328.864,484750.2631,0.148055673,1766.56,1430.77,0,292.0347356,59.67829331,0.179209244,0,0,0,0,0,0,1,0,0,0,1,0
223,41.57674194,Rocky Flats-N,Oct.2021,4418095.854,483881.8071,0.202216968,1728.49,68.83,2405.231232,292.4652031,55.27388851,0.14284353,0,0,0,0,0,0,1,0,0,0,1,0
224,23.97296154,Welby,Oct.2021,4409791.466,504291.7362,0.175985709,1592.47,818.31,0,293.7975246,62.91285613,0.068713875,0,0,0,0,0,0,1,0,0,0,1,0
225,45.83775862,Aurora East,Apr.2022,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,290.3373974,60.11719446,0.020520495,1,0,0,0,0,0,0,0,0,0,0,1
226,44.9098,Boulder Reservoir,Apr.2022,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,291.1761455,61.56683702,0.10226543,1,0,0,0,0,0,0,0,0,0,0,1
227,37.0569,Denver - Camp,Apr.2022,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,291.8146121,59.92767566,0.081581207,1,0,0,0,0,0,0,0,0,0,0,1
228,43.9531,Highland Reservoir,Apr.2022,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,290.4769538,60.02795693,0.037626419,1,0,0,0,0,0,0,0,0,0,0,1
229,38.19272414,La Casa,Apr.2022,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,291.8146121,59.92767566,0.081581207,1,0,0,0,0,0,0,0,0,0,0,1
230,46.43536667,National Renewable Energy Labs - Nrel,Apr.2022,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,289.629105,59.29182153,0.2224936,1,0,0,0,0,0,0,0,0,0,0,1
231,48.16666667,Rocky Flats-N,Apr.2022,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,290.0642802,57.38906932,0.112882761,1,0,0,0,0,0,0,0,0,0,0,1
232,42.53916667,Welby,Apr.2022,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,291.6441615,60.75383712,0.079082365,1,0,0,0,0,0,0,0,0,0,0,1
233,45.38309375,Aurora East,May.2022,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,294.389927,66.78203982,1.200136253,0,1,0,0,0,0,0,0,0,0,0,1
234,43.12134483,Boulder Reservoir,May.2022,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,295.1010614,68.77017563,2.294453205,0,1,0,0,0,0,0,0,0,0,0,1
235,39.51996774,Denver - Camp,May.2022,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,296.0518687,67.67685415,1.738221255,0,1,0,0,0,0,0,0,0,0,0,1
236,44.63175758,Highland Reservoir,May.2022,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,294.5393472,66.57766584,1.80022459,0,1,0,0,0,0,0,0,0,0,0,1
237,35.16962069,La Casa,May.2022,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,296.0518687,67.67685415,1.738221255,0,1,0,0,0,0,0,0,0,0,0,1
238,45.58825,National Renewable Energy Labs - Nrel,May.2022,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,293.8488307,66.13461502,2.059381669,0,1,0,0,0,0,0,0,0,0,0,1
239,47.05877419,Rocky Flats-N,May.2022,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,294.1747021,64.95792943,1.7399438,0,1,0,0,0,0,0,0,0,0,0,1
240,41.06209677,Welby,May.2022,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,295.7884272,68.26378583,1.518326256,0,1,0,0,0,0,0,0,0,0,0,1
241,48.22110345,Aurora East,Jun.2022,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,301.65192,64.94876755,0.927149285,0,0,1,0,0,0,0,0,0,0,0,1
242,46.99371429,Boulder Reservoir,Jun.2022,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,302.2701959,65.93378359,0.933803408,0,0,1,0,0,0,0,0,0,0,0,1
243,44.72353333,Denver - Camp,Jun.2022,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,303.1653692,66.61372556,1.318106902,0,0,1,0,0,0,0,0,0,0,0,1
244,49.21956667,Highland Reservoir,Jun.2022,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,301.4815075,66.08683607,0.877695817,0,0,1,0,0,0,0,0,0,0,0,1
245,39.08964286,La Casa,Jun.2022,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,303.1653692,66.61372556,1.318106902,0,0,1,0,0,0,0,0,0,0,0,1
246,50.22943333,National Renewable Energy Labs - Nrel,Jun.2022,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,300.4717202,64.82886382,1.313566128,0,0,1,0,0,0,0,0,0,0,0,1
247,52.1765,Rocky Flats-N,Jun.2022,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,301.2507135,62.79184421,1.060774435,0,0,1,0,0,0,0,0,0,0,0,1
248,43.80769231,Welby,Jun.2022,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,303.0847401,67.00207678,1.275132035,0,0,1,0,0,0,0,0,0,0,0,1
249,50.52435484,Aurora East,Jul.2022,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,305.5041881,68.42749751,1.205115712,0,0,0,1,0,0,0,0,0,0,0,1
250,46.86719355,Boulder Reservoir,Jul.2022,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,305.941257,69.48394428,1.475338112,0,0,0,1,0,0,0,0,0,0,0,1
251,47.19167742,Denver - Camp,Jul.2022,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,307.0416817,68.55961712,1.473602887,0,0,0,1,0,0,0,0,0,0,0,1
252,51.41170968,Highland Reservoir,Jul.2022,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,305.185143,68.60474486,1.551190732,0,0,0,1,0,0,0,0,0,0,0,1
253,45.19388889,La Casa,Jul.2022,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,307.0416817,68.55961712,1.473602887,0,0,0,1,0,0,0,0,0,0,0,1
254,51.95096667,National Renewable Energy Labs - Nrel,Jul.2022,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,304.0279564,68.69232575,1.636612423,0,0,0,1,0,0,0,0,0,0,0,1
255,52.96587097,Rocky Flats-N,Jul.2022,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,305.0310861,63.79531701,1.784160712,0,0,0,1,0,0,0,0,0,0,0,1
256,46.2585,Welby,Jul.2022,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,306.9109964,68.54285486,1.507793981,0,0,0,1,0,0,0,0,0,0,0,1
257,50.38516129,Aurora East,Aug.2022,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,303.8938924,70.45952557,2.114876346,0,0,0,0,1,0,0,0,0,0,0,1
258,47.07506897,Boulder Reservoir,Aug.2022,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,304.5504884,72.62675859,2.363983629,0,0,0,0,1,0,0,0,0,0,0,1
259,48.07396552,Denver - Camp,Aug.2022,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,305.6493379,71.96567464,1.600847927,0,0,0,0,1,0,0,0,0,0,0,1
260,51.88274194,Highland Reservoir,Aug.2022,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,303.6254947,71.75117776,2.433760563,0,0,0,0,1,0,0,0,0,0,0,1
261,47.83483871,La Casa,Aug.2022,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,305.6493379,71.96567464,1.600847927,0,0,0,0,1,0,0,0,0,0,0,1
262,54.50090323,National Renewable Energy Labs - Nrel,Aug.2022,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,302.8712051,71.02564041,0.973132236,0,0,0,0,1,0,0,0,0,0,0,1
263,55.13093548,Rocky Flats-N,Aug.2022,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,303.6360025,66.90228296,3.045373338,0,0,0,0,1,0,0,0,0,0,0,1
264,47.27307143,Welby,Aug.2022,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,305.509175,71.37415881,1.573387695,0,0,0,0,1,0,0,0,0,0,0,1
265,43.0832069,Aurora East,Sep.2022,4387726.552,536954.6079,0.123550385,1793.14,11202.39,0,300.9296548,63.72327938,0.622513166,0,0,0,0,0,1,0,0,0,0,0,1
266,38.004,Boulder Reservoir,Sep.2022,4435551.592,481219.7574,0.161106437,1593.88,544.8,0,301.245382,61.05266032,0.631133715,0,0,0,0,0,1,0,0,0,0,0,1
267,35.00440741,Denver - Camp,Sep.2022,4400141.744,501060.1503,0.07518246,1609.04,1174.89,0,302.4260347,63.68346588,0.622599175,0,0,0,0,0,1,0,0,0,0,0,1
268,43.38344444,Highland Reservoir,Sep.2022,4379799.569,503676.9207,0.105289802,1746.35,280.62,3251.268031,300.7948498,60.55961726,0.945700751,0,0,0,0,0,1,0,0,0,0,0,1
269,34.50913793,La Casa,Sep.2022,4403283.245,499556.4178,0.232037947,1609.04,413,1231.818499,302.4260347,63.68346588,0.622599175,0,0,0,0,0,1,0,0,0,0,0,1
270,45.6592069,National Renewable Energy Labs - Nrel,Sep.2022,4399328.864,484750.2631,0.167736664,1766.56,1430.77,0,299.8211024,59.84381588,0.838529939,0,0,0,0,0,1,0,0,0,0,0,1
271,47.64903448,Rocky Flats-N,Sep.2022,4418095.854,483881.8071,0.170526564,1728.49,68.83,2405.231232,300.4398303,55.3234164,0.76778326,0,0,0,0,0,1,0,0,0,0,0,1
272,34.34893103,Welby,Sep.2022,4409791.466,504291.7362,0.174323767,1592.47,818.31,0,302.2696596,63.19732201,0.626190773,0,0,0,0,0,1,0,0,0,0,0,1
